"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
35385 0.000000 0.000000 -104.240000 -104.240000
120000 13798.271531 0.000000 13798.271531 -104.240000
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 7686653.702872 7686653.702872 7686549.462872 7686549.462872
2 7686653.702848 7686653.702848 7686549.462848 7686549.462848
3 7686653.698591 7686653.698591 7686549.458591 7686549.458591
5 7686653.647252 7686653.647252 7686549.407252 7686549.407252
8 7686651.206858 7686651.206858 7686546.966858 7686546.966858
9 7686613.907186 7686613.907186 7686509.667186 7686509.667186
21 1031284.919120 1031284.919120 1031180.679120 1031180.679120
22 1031284.918964 1031284.918964 1031180.678964 1031180.678964
23 1031284.918843 1031284.918843 1031180.678843 1031180.678843
26 1031284.834304 1031284.834304 1031180.594304 1031180.594304
28 1031284.020150 1031284.020150 1031179.780150 1031179.780150
30 1031258.413649 1031258.413649 1031154.173649 1031154.173649
41 673448.669541 673448.669541 673344.429541 673344.429541
42 673448.669397 673448.669397 673344.429397 673344.429397
43 673448.668707 673448.668707 673344.428707 673344.428707
46 673448.661013 673448.661013 673344.421013 673344.421013
48 673446.131558 673446.131558 673341.891558 673341.891558
49 673444.643163 673444.643163 673340.403163 673340.403163
81 17211.650296 17211.650296 17107.410296 17107.410296
82 17211.650270 17211.650270 17107.410270 17107.410270
84 17211.650140 17211.650140 17107.410140 17107.410140
85 17211.581531 17211.581531 17107.341531 17107.341531
87 17211.442213 17211.442213 17107.202213 17107.202213
90 17208.950783 17208.950783 17104.710783 17104.710783
34157 0.000000 0.000000 -104.240000 -104.240000
120000 13798.271531 0.000000 13798.271531 -104.240000
