"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1844 1625736.705853 1625736.705853 1625774.475853 1625774.475853
2044 1258415.262923 1258415.262923 1258453.032923 1258453.032923
2811 1256649.032888 1256649.032888 1256686.802888 1256686.802888
2813 1254695.513331 1254695.513331 1254733.283331 1254733.283331
2817 1249896.132139 1249896.132139 1249933.902139 1249933.902139
2820 1248611.859473 1248611.859473 1248649.629473 1248649.629473
135000 49116674.695392 1248611.859473 49116674.695392 1248649.629473
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1216796062.337463 1216796062.337463 1216796100.107463 1216796100.107463
2 1212155405.504662 1212155405.504662 1212155443.274662 1212155443.274662
4 1210529057.730188 1210529057.730188 1210529095.500188 1210529095.500188
7 1210512856.487872 1210512856.487872 1210512894.257872 1210512894.257872
11 30151553.847179 30151553.847179 30151591.617179 30151591.617179
12 30131598.889280 30131598.889280 30131636.659280 30131636.659280
16 30101670.212193 30101670.212193 30101707.982193 30101707.982193
71 23262434.279165 23262434.279165 23262472.049165 23262472.049165
76 23247706.819985 23247706.819985 23247744.589985 23247744.589985
101 18476833.830330 18476833.830330 18476871.600330 18476871.600330
102 18429801.657624 18429801.657624 18429839.427624 18429839.427624
181 11367379.472841 11367379.472841 11367417.242841 11367417.242841
182 11323312.994055 11323312.994055 11323350.764055 11323350.764055
598 10762700.319877 10762700.319877 10762738.089877 10762738.089877
673 10401605.763519 10401605.763519 10401643.533519 10401643.533519
682 9722991.245013 9722991.245013 9723029.015013 9723029.015013
807 6483451.557523 6483451.557523 6483489.327523 6483489.327523
809 5637366.864619 5637366.864619 5637404.634619 5637404.634619
818 5622054.978029 5622054.978029 5622092.748029 5622092.748029
1532 5604158.243688 5604158.243688 5604196.013688 5604196.013688
1875 1698350.113806 1698350.113806 1698387.883806 1698387.883806
2554 1523356.791385 1523356.791385 1523394.561385 1523394.561385
3112 1514947.210400 1514947.210400 1514984.980400 1514984.980400
135000 5322666.670116 1514947.210400 5322666.670116 1514984.980400
